product_id,location_id,period,units_sold,stock_on_hand,revenue
P048,LOC_BIRMINGHAM,2025-02-02,127,307,5715.0
P048,LOC_BIRMINGHAM,2025-02-09,108,679,4860.0
P048,LOC_BIRMINGHAM,2025-02-16,230,698,10350.0
P048,LOC_BIRMINGHAM,2025-02-23,258,424,11610.0
P048,LOC_BIRMINGHAM,2025-03-02,177,428,7965.0
P048,LOC_BIRMINGHAM,2025-03-09,94,416,4230.0
P048,LOC_BIRMINGHAM,2025-03-16,130,639,5850.0
P048,LOC_BIRMINGHAM,2025-03-23,96,377,4320.0
P048,LOC_BIRMINGHAM,2025-03-30,83,164,3735.0
P048,LOC_EDINBURGH,2025-01-05,169,768,7605.0
P048,LOC_EDINBURGH,2025-01-12,251,455,11295.0
P048,LOC_EDINBURGH,2025-01-19,83,175,3735.0
P048,LOC_EDINBURGH,2025-01-26,72,211,3240.0
P048,LOC_EDINBURGH,2025-02-02,71,330,3195.0
P048,LOC_EDINBURGH,2025-02-09,86,378,3870.0
P048,LOC_EDINBURGH,2025-02-16,100,686,4500.0
P048,LOC_EDINBURGH,2025-02-23,80,389,3600.0
P048,LOC_EDINBURGH,2025-03-02,122,422,5490.0
P048,LOC_EDINBURGH,2025-03-09,133,557,5985.0
P048,LOC_EDINBURGH,2025-03-16,88,317,3960.0
P048,LOC_EDINBURGH,2025-03-23,176,752,7920.0
P048,LOC_EDINBURGH,2025-03-30,151,558,6795.0
P048,LOC_BRISTOL,2025-01-05,111,307,4995.0
P048,LOC_BRISTOL,2025-01-12,61,270,2745.0
P048,LOC_BRISTOL,2025-01-19,76,259,3420.0
P048,LOC_BRISTOL,2025-01-26,89,333,4005.0
P048,LOC_BRISTOL,2025-02-02,99,549,4455.0
P048,LOC_BRISTOL,2025-02-09,150,744,6750.0
P048,LOC_BRISTOL,2025-02-16,70,91,3150.0
P048,LOC_BRISTOL,2025-02-23,65,325,2925.0
P048,LOC_BRISTOL,2025-03-02,162,589,7290.0
P048,LOC_BRISTOL,2025-03-09,151,526,6795.0
P048,LOC_BRISTOL,2025-03-16,183,1031,8235.0
P048,LOC_BRISTOL,2025-03-23,66,249,2970.0
P048,LOC_BRISTOL,2025-03-30,117,348,5265.0
P049,LOC_MANCHESTER,2025-01-05,28,55,1119.72
P049,LOC_MANCHESTER,2025-01-12,62,248,2479.38
P049,LOC_MANCHESTER,2025-01-19,53,276,2119.47
P049,LOC_MANCHESTER,2025-01-26,111,675,4438.89
P049,LOC_MANCHESTER,2025-02-02,51,162,2039.49
P049,LOC_MANCHESTER,2025-02-09,37,241,1479.63
P049,LOC_MANCHESTER,2025-02-16,81,462,3239.19
P049,LOC_MANCHESTER,2025-02-23,62,333,2479.38
P049,LOC_MANCHESTER,2025-03-02,61,321,2439.39
P049,LOC_MANCHESTER,2025-03-09,53,83,2119.47
P049,LOC_MANCHESTER,2025-03-16,75,399,2999.25
P049,LOC_MANCHESTER,2025-03-23,75,385,2999.25
P049,LOC_MANCHESTER,2025-03-30,82,351,3279.18
P049,LOC_LONDON_OXFORD,2025-01-05,46,169,1839.54
P049,LOC_LONDON_OXFORD,2025-01-12,123,490,4918.77
P049,LOC_LONDON_OXFORD,2025-01-19,149,474,5958.51
P049,LOC_LONDON_OXFORD,2025-01-26,27,77,1079.73
P049,LOC_LONDON_OXFORD,2025-02-02,80,393,3199.2
P049,LOC_LONDON_OXFORD,2025-02-09,158,453,6318.42
P049,LOC_LONDON_OXFORD,2025-02-16,80,234,3199.2
P049,LOC_LONDON_OXFORD,2025-02-23,56,331,2239.44
P049,LOC_LONDON_OXFORD,2025-03-02,87,631,3479.13
P049,LOC_LONDON_OXFORD,2025-03-09,55,308,2199.45
P049,LOC_LONDON_OXFORD,2025-03-16,94,450,3759.06
P049,LOC_LONDON_OXFORD,2025-03-23,106,233,4238.94
P049,LOC_LONDON_OXFORD,2025-03-30,63,253,2519.37
P049,LOC_BIRMINGHAM,2025-01-05,113,313,4518.87
P049,LOC_BIRMINGHAM,2025-01-12,155,432,6198.45
P049,LOC_BIRMINGHAM,2025-01-19,202,534,8077.98
P049,LOC_BIRMINGHAM,2025-01-26,104,259,4158.96
P049,LOC_BIRMINGHAM,2025-02-02,197,1010,7878.03
P049,LOC_BIRMINGHAM,2025-02-09,84,111,3359.16
P049,LOC_BIRMINGHAM,2025-02-16,48,320,1919.52
P049,LOC_BIRMINGHAM,2025-02-23,182,765,7278.18
P049,LOC_BIRMINGHAM,2025-03-02,171,1147,6838.29
P049,LOC_BIRMINGHAM,2025-03-09,108,143,4318.92
P049,LOC_BIRMINGHAM,2025-03-16,86,113,3439.14
P049,LOC_BIRMINGHAM,2025-03-23,57,216,2279.43
P049,LOC_BIRMINGHAM,2025-03-30,95,492,3799.05
P049,LOC_EDINBURGH,2025-01-05,62,214,2479.38
P049,LOC_EDINBURGH,2025-01-12,91,238,3639.09
P049,LOC_EDINBURGH,2025-01-19,111,154,4438.89
P049,LOC_EDINBURGH,2025-01-26,26,110,1039.74
P049,LOC_EDINBURGH,2025-02-02,117,575,4678.83
P049,LOC_EDINBURGH,2025-02-09,60,226,2399.4
P049,LOC_EDINBURGH,2025-02-16,75,218,2999.25
P049,LOC_EDINBURGH,2025-02-23,82,609,3279.18
P049,LOC_EDINBURGH,2025-03-02,83,285,3319.17
P049,LOC_EDINBURGH,2025-03-09,80,120,3199.2
P049,LOC_EDINBURGH,2025-03-16,59,297,2359.41
P049,LOC_EDINBURGH,2025-03-23,130,624,5198.7
P049,LOC_EDINBURGH,2025-03-30,60,134,2399.4
P049,LOC_BRISTOL,2025-01-05,147,364,5878.53
P049,LOC_BRISTOL,2025-01-12,84,367,3359.16
P049,LOC_BRISTOL,2025-01-19,154,661,6158.46
P049,LOC_BRISTOL,2025-01-26,146,452,5838.54
P049,LOC_BRISTOL,2025-02-02,203,867,8117.97
P049,LOC_BRISTOL,2025-02-09,61,339,2439.39
P049,LOC_BRISTOL,2025-02-16,139,601,5558.61
P049,LOC_BRISTOL,2025-02-23,134,593,5358.66
P049,LOC_BRISTOL,2025-03-02,185,487,7398.15
P049,LOC_BRISTOL,2025-03-09,69,92,2759.31
P049,LOC_BRISTOL,2025-03-16,58,190,2319.42
P049,LOC_BRISTOL,2025-03-23,83,288,3319.17
P049,LOC_BRISTOL,2025-03-30,67,222,2679.33
P050,LOC_MANCHESTER,2025-01-05,163,163,8965.0
P050,LOC_MANCHESTER,2025-01-12,40,185,2200.0
P050,LOC_MANCHESTER,2025-01-19,52,199,2860.0
P050,LOC_MANCHESTER,2025-01-26,106,233,5830.0
P050,LOC_MANCHESTER,2025-02-02,137,298,7535.0
P050,LOC_MANCHESTER,2025-02-09,44,149,2420.0
P050,LOC_MANCHESTER,2025-02-16,78,365,4290.0
P050,LOC_MANCHESTER,2025-02-23,140,744,7700.0
P050,LOC_MANCHESTER,2025-03-02,69,181,3795.0
P050,LOC_MANCHESTER,2025-03-09,123,388,6765.0
P050,LOC_MANCHESTER,2025-03-16,170,473,9350.0
P050,LOC_MANCHESTER,2025-03-23,96,363,5280.0
P050,LOC_MANCHESTER,2025-03-30,78,117,4290.0
P050,LOC_LONDON_OXFORD,2025-01-05,127,566,6985.0
P050,LOC_LONDON_OXFORD,2025-01-12,82,98,4510.0
P050,LOC_LONDON_OXFORD,2025-01-19,110,769,6050.0
P050,LOC_LONDON_OXFORD,2025-01-26,52,203,2860.0
P050,LOC_LONDON_OXFORD,2025-02-02,70,282,3850.0
P050,LOC_LONDON_OXFORD,2025-02-09,39,171,2145.0
P050,LOC_LONDON_OXFORD,2025-02-16,124,648,6820.0
P050,LOC_LONDON_OXFORD,2025-02-23,95,262,5225.0
P050,LOC_LONDON_OXFORD,2025-03-02,166,797,9130.0
P050,LOC_LONDON_OXFORD,2025-03-09,104,384,5720.0
P050,LOC_LONDON_OXFORD,2025-03-16,102,589,5610.0
P050,LOC_LONDON_OXFORD,2025-03-23,137,531,7535.0
P050,LOC_LONDON_OXFORD,2025-03-30,101,292,5555.0
P050,LOC_BIRMINGHAM,2025-01-05,286,1579,15730.0
P050,LOC_BIRMINGHAM,2025-01-12,183,686,10065.0
P050,LOC_BIRMINGHAM,2025-01-19,145,415,7975.0
P050,LOC_BIRMINGHAM,2025-01-26,178,696,9790.0
P050,LOC_BIRMINGHAM,2025-02-02,167,600,9185.0
P050,LOC_BIRMINGHAM,2025-02-09,199,613,10945.0
P050,LOC_BIRMINGHAM,2025-02-16,81,270,4455.0
P050,LOC_BIRMINGHAM,2025-02-23,120,428,6600.0
P050,LOC_BIRMINGHAM,2025-03-02,221,637,12155.0
P050,LOC_BIRMINGHAM,2025-03-09,164,915,9020.0
P050,LOC_BIRMINGHAM,2025-03-16,152,472,8360.0
P050,LOC_BIRMINGHAM,2025-03-23,213,903,11715.0
P050,LOC_BIRMINGHAM,2025-03-30,187,660,10285.0
P050,LOC_EDINBURGH,2025-01-05,152,796,8360.0
P050,LOC_EDINBURGH,2025-01-12,122,520,6710.0
P050,LOC_EDINBURGH,2025-01-19,144,328,7920.0
P050,LOC_EDINBURGH,2025-01-26,68,340,3740.0
P050,LOC_EDINBURGH,2025-02-02,97,299,5335.0
P050,LOC_EDINBURGH,2025-02-09,139,444,7645.0
P050,LOC_EDINBURGH,2025-02-16,50,237,2750.0
P050,LOC_EDINBURGH,2025-02-23,116,418,6380.0
P050,LOC_EDINBURGH,2025-03-02,47,126,2585.0
P050,LOC_EDINBURGH,2025-03-09,93,466,5115.0
P050,LOC_EDINBURGH,2025-03-16,75,260,4125.0
P050,LOC_EDINBURGH,2025-03-23,95,536,5225.0
P050,LOC_EDINBURGH,2025-03-30,209,723,11495.0
P050,LOC_BRISTOL,2025-01-05,108,568,5940.0
P050,LOC_BRISTOL,2025-01-12,135,711,7425.0
P050,LOC_BRISTOL,2025-01-19,80,233,4400.0
P050,LOC_BRISTOL,2025-01-26,110,210,6050.0
P050,LOC_BRISTOL,2025-02-02,100,642,5500.0
P050,LOC_BRISTOL,2025-02-09,172,506,9460.0
P050,LOC_BRISTOL,2025-02-16,60,402,3300.0
P050,LOC_BRISTOL,2025-02-23,91,110,5005.0
P050,LOC_BRISTOL,2025-03-02,77,233,4235.0
P050,LOC_BRISTOL,2025-03-09,74,285,4070.0
P050,LOC_BRISTOL,2025-03-16,151,838,8305.0
P050,LOC_BRISTOL,2025-03-23,39,107,2145.0
P050,LOC_BRISTOL,2025-03-30,184,396,10120.0
